ori_label,total_num,untargeted_num,untargeted_asr,targeted_num,targeted_asr,pixeltext_white_back_prob,pixeltext_black_back_prob,pixeltext_middle_back_prob
guenon,30939,13590,0.4392514302336856,995,0.0321600568861307,0.085693359375,0.0143508911132812,0.299560546875
cab,30939,11696,0.3780341963217945,1015,0.0328064901903746,0.83984375,0.9921875,0.998046875
airliner,30939,15069,0.4870551730825172,1018,0.0329034551860111,0.8466796875,0.9033203125,0.83837890625
lifeboat,30939,13939,0.4505316913927406,1049,0.0339054268075891,0.98291015625,0.958984375,0.99658203125
keeshond,30939,15429,0.4986909725589062,1051,0.0339700701380135,0.06427001953125,0.026824951171875,0.224853515625
wombat,30939,14219,0.4595817576521542,1054,0.03406703513365,0.6826171875,0.37255859375,0.916015625
kimono,30939,13482,0.4357606903907689,1055,0.0340993567988622,0.268798828125,0.51953125,0.701171875
dome,30939,12839,0.4149778596593296,1058,0.0341963217944988,0.78369140625,0.86767578125,0.9765625
ski,30939,11288,0.3648469569152203,1061,0.0342932867901354,0.93408203125,0.97119140625,0.951171875
badger,30939,14134,0.4568344161091179,1077,0.0348104334335305,0.3564453125,0.83056640625,0.8125
jay,30939,11590,0.3746080998093021,1079,0.0348750767639548,0.0499267578125,0.316650390625,0.0152740478515625
hatchet,30939,13260,0.4285852807136623,1089,0.0351982934160768,0.97314453125,0.9248046875,0.9453125
gasmask,30939,16571,0.5356023142312292,1097,0.0354568667377743,0.2376708984375,0.5810546875,0.7021484375
kite,30939,11754,0.3799088529041016,1102,0.0356184750638352,0.55859375,0.9853515625,0.97265625
dugong,30939,13986,0.4520508096577135,1106,0.035747761724684,0.68017578125,0.218994140625,0.82275390625
artichoke,30939,15224,0.4920650311904069,1130,0.0365234816897766,0.88427734375,0.517578125,0.07086181640625
polecat,30939,13522,0.4370535569992566,1133,0.0366204466854132,0.96923828125,0.9501953125,0.96923828125
crate,30939,12047,0.3893791008112738,1135,0.0366850900158376,0.56396484375,0.8212890625,0.9248046875
microphone,30939,19613,0.6339248198067164,1137,0.036749733346262,0.59619140625,0.25830078125,0.48388671875
lighter,30939,13261,0.4286176023788746,1150,0.0371699149940204,0.96630859375,0.95703125,0.88037109375
monastery,30939,15242,0.4926468211642263,1153,0.037266879989657,0.41357421875,0.626953125,0.806640625
plane,30939,13133,0.424480429231714,1156,0.0373638449852936,0.52734375,0.64501953125,0.84326171875
triceratops,30939,15353,0.4962345260027797,1162,0.0375577749765667,0.416259765625,0.421630859375,0.83203125
bobsled,30939,14138,0.4569637027699667,1167,0.0377193833026277,0.0743408203125,0.0088958740234375,0.23046875
agama,30939,13655,0.4413523384724781,1168,0.0377517049678399,0.294189453125,0.0364990234375,0.287353515625
goblet,30939,13162,0.4254177575228676,1190,0.0384627816025081,0.2403564453125,0.82080078125,0.8095703125
missile,30939,13341,0.4312033355958499,1196,0.0386567115937813,0.1361083984375,0.380859375,0.400390625
miniskirt,30939,14824,0.4791363651055302,1201,0.0388183199198422,0.830078125,0.994140625,0.861328125
hoopskirt,30939,14818,0.4789424351142571,1226,0.039626361550147,0.90283203125,0.7802734375,0.39208984375
